sample	read filename	metaG/metaT					
TARA_042_SRF_0.22-1.6_T	BEZ_AEQAOSW_7_C8NELACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_042_DCM_0.22-1.6_T	BEZ_AERAOSW_6_C8C37ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_042_DCM_0.22-1.6_T	BEZ_AERAOSW_8_C8NELACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_043_SRF_0.22-1.6_T	BEZ_AESAOSW_1_C8NACACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_043_SRF_0.22-1.6_T	BEZ_AESAOSW_8_C8C37ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_044_SRF_0.22-1.6_T	BEZ_AETAOSW_2_C8NACACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_044_SRF_0.22-1.6_T	BEZ_AETAOSW_5_C8C37ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_046_SRF_0.22-1.6_T	BEZ_AEXAOSW_2_C8FY6ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_046_SRF_0.22-1.6_T	BEZ_AEXAOSW_6_C8F2AACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_046_SRF_0.22-1.6_T	BEZ_AEXAOSW_6_C8FCMACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_2_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_3_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_4_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_5_C8NY9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_6_C8F2AACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_049_SRF_0.22-1.6_T	BEZ_AFBAOSW_6_C8FCMACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_050_SRF_0.22-1.6_T	BEZ_AFCAOSW_3_C8FY6ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_050_SRF_0.22-1.6_T	BEZ_AFCAOSW_7_C8F2AACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_050_SRF_0.22-1.6_T	BEZ_AFCAOSW_7_C8FCMACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_051_SRF_0.22-1.6_T	BEZ_AFDAOSW_4_C8FJUACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_051_SRF_0.22-1.6_T	BEZ_AFDAOSW_8_C8JE3ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_053_SRF_0.22-1.6_T	BEZ_AFFAOSW_4_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_053_SRF_0.22-1.6_T	BEZ_AFFAOSW_4_C8FY6ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_054_SRF_0.22-1.6_T	BEZ_AFGAOSW_3_C8FJUACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_054_SRF_0.22-1.6_T	BEZ_AFGAOSW_5_C8FY6ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_067_SRF_0.22-3_T	BEZ_AFSAOSW_6_C8F2AACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_067_SRF_0.22-3_T	BEZ_AFSAOSW_6_C8FCMACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_067_SRF_0.22-3_T	BEZ_AFSAOSW_6_C8FY6ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_068_SRF_0.22-3_T	BEZ_AFVAOSW_2_C8C37ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_068_SRF_0.22-3_T	BEZ_AFVAOSW_3_C8NACACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_068_DCM_0.22-3_T	BEZ_AFXAOSW_4_C8NACACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_068_DCM_0.22-3_T	BEZ_AFXAOSW_8_C8C37ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_070_SRF_0.22-3_T	BEZ_AGAAOSW_3_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_070_SRF_0.22-3_T	BEZ_AGAAOSW_7_C8FY6ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_070_MES_0.22-3_T	BEZ_AGBAOSW_5_C8FJUACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_070_MES_0.22-3_T	BEZ_AGBAOSW_8_C8FY6ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_071_SRF_0.22-3_T	BEZ_AGCAOSW_1_C8NATACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_071_SRF_0.22-3_T	BEZ_AGCAOSW_3_C8FJUACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_072_SRF_0.22-3_T	BEZ_AGDAOSW_2_C8NATACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_072_SRF_0.22-3_T	BEZ_AGDAOSW_5_C8FJUACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_072_DCM_0.22-3_T	BEZ_AGEAOSW_3_C8NATACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_072_DCM_0.22-3_T	BEZ_AGEAOSW_5_C8FJUACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_076_DCM_0.22-3_T	BEZ_AGGAOSW_4_C8NATACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_076_DCM_0.22-3_T	BEZ_AGGAOSW_6_C8FJUACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_076_MES_0.22-3_T	BEZ_AGHAOSW_5_C8NATACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_076_MES_0.22-3_T	BEZ_AGHAOSW_7_C8FJUACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_078_DCM_0.22-3_T	BEZ_AGIAOSW_1_C8C37ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_078_DCM_0.22-3_T	BEZ_AGIAOSW_5_C8NACACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_080_SRF_0.22-3_T	BEZ_AGLAOSW_2_C8C37ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_080_SRF_0.22-3_T	BEZ_AGLAOSW_6_C8NACACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_SRF_0.22-3_T	BEZ_AGMAOSW_2_C8FJUACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_SRF_0.22-3_T	BEZ_AGMAOSW_6_C8NATACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_2_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_3_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_4_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_5_C8NY9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_6_C8F2AACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_081_DCM_0.22-3_T	BEZ_AGNAOSW_6_C8FCMACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_083_SRF_0.22-3_T	BEZ_AGPAOSW_7_C8F2AACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_083_SRF_0.22-3_T	BEZ_AGPAOSW_7_C8FCMACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_083_SRF_0.22-3_T	BEZ_AGPAOSW_7_C8NATACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_086_SRF_0.22-3_T	BEZ_AGRAOSW_1_C8NA4ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_086_SRF_0.22-3_T	BEZ_AGRAOSW_7_C8F2AACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_086_SRF_0.22-3_T	BEZ_AGRAOSW_7_C8FCMACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_086_DCM_0.22-3_T	BEZ_AGSAOSW_2_C8NA4ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_086_DCM_0.22-3_T	BEZ_AGSAOSW_3_C8FJUACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_087_SRF_0.22-3_T	BEZ_AGTAOSW_3_C8NA4ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_087_SRF_0.22-3_T	BEZ_AGTAOSW_8_C8F2AACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_087_SRF_0.22-3_T	BEZ_AGTAOSW_8_C8FCMACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_088_SRF_0.22-3_T	BEZ_AGVAOSW_2_C8C37ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_088_SRF_0.22-3_T	BEZ_AGVAOSW_7_C8NACACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_089_SRF_0.22-3_T	BEZ_AGXAOSW_3_C8C37ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_089_SRF_0.22-3_T	BEZ_AGXAOSW_8_C8NACACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_090_SRF_0.22-3_T	BEZ_AHAAOSW_2_C8FJUACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_090_SRF_0.22-3_T	BEZ_AHAAOSW_4_C8NA4ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_091_SRF_0.22-3_T	BEZ_AHBAOSW_2_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_091_SRF_0.22-3_T	BEZ_AHBAOSW_5_C8NA4ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_092_SRF_0.22-3_T	BEZ_AHCAOSW_4_C8FJUACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_092_SRF_0.22-3_T	BEZ_AHCAOSW_6_C8NA4ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_093_SRF_0.22-3_T	BEZ_AHDAOSW_1_C8FJUACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_093_SRF_0.22-3_T	BEZ_AHDAOSW_7_C8NA4ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_093_DCM_0.22-3_T	BEZ_AHEAOSW_1_C8FJUACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_093_DCM_0.22-3_T	BEZ_AHEAOSW_8_C8NA4ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_096_SRF_0.22-3_T	BEZ_AHFAOSW_1_C8NB8ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_096_SRF_0.22-3_T	BEZ_AHFAOSW_6_C8FJUACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_096_DCM_0.22-3_T	BEZ_AHGAOSW_2_C8NB8ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_096_DCM_0.22-3_T	BEZ_AHGAOSW_7_C8FJUACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_097_SRF_0.22-3_T	BEZ_AHHAOSW_3_C8NB8ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_097_SRF_0.22-3_T	BEZ_AHHAOSW_6_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_097_MES_0.22-3_T	BEZ_AHIAOSW_4_C8NB8ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_097_MES_0.22-3_T	BEZ_AHIAOSW_7_C8FJUACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_097_DCM_0.22-3_T	BEZ_AHKAOSW_5_C8NB8ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_097_DCM_0.22-3_T	BEZ_AHKAOSW_6_C8FJUACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_098_SRF_0.22-3_T	BEZ_AHLAOSW_6_C8NB8ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_098_SRF_0.22-3_T	BEZ_AHLAOSW_7_C8FJUACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_098_DCM_0.22-3_T	BEZ_AHMAOSW_7_C8NB8ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_098_DCM_0.22-3_T	BEZ_AHMAOSW_8_C8FJUACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_098_MES_0.22-3_T	BEZ_AHNAOSW_3_C8NA5ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_098_MES_0.22-3_T	BEZ_AHNAOSW_8_C8FJUACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_099_SRF_0.22-3_T	BEZ_AHPAOSW_1_C8FB9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_099_SRF_0.22-3_T	BEZ_AHPAOSW_8_C8NB8ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_106_SRF_0.22-3_T	BEZ_AHRAOSW_1_C8FB9ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_106_SRF_0.22-3_T	BEZ_AHRAOSW_6_C8NA2ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_106_DCM_0.22-3_T	BEZ_AHSAOSW_7_C8NA2ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_106_DCM_0.22-3_T	BEZ_AHSAOSW_8_C8FJUACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_106_MES_0.22-3_T	BEZ_AHTAOSW_1_C8FB9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_106_MES_0.22-3_T	BEZ_AHTAOSW_8_C8NA2ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_110_SRF_0.22-3_T	BEZ_AHXAOSW_2_C8FB9ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_110_SRF_0.22-3_T	BEZ_AHXAOSW_4_C8NA5ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_110_DCM_0.22-3_T	BEZ_AIAAOSW_3_C8FB9ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_110_DCM_0.22-3_T	BEZ_AIAAOSW_8_C8N3AACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_110_MES_0.22-3_T	BEZ_AIBAOSW_6_C8NA5ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_110_MES_0.22-3_T	BEZ_AIBAOSW_8_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_112_SRF_0.22-3_T	BEZ_AICAOSW_1_C8FB9ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_112_SRF_0.22-3_T	BEZ_AICAOSW_7_C8NA5ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_112_DCM_0.22-3_T	BEZ_AIDAOSW_2_C8FB9ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_112_DCM_0.22-3_T	BEZ_AIDAOSW_8_C8NA5ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_113_SRF_0.22-3_T	BEZ_AIFAOSW_2_C8FB9ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_113_SRF_0.22-3_T	BEZ_AIFAOSW_5_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_113_SRF_0.22-3_T	BEZ_AIFAOSW_6_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_113_SRF_0.22-3_T	BEZ_AIFAOSW_7_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_113_SRF_0.22-3_T	BEZ_AIFAOSW_8_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_127_SRF_0.22-3_T	BEZ_AIGAOSW_1_C8JE3ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_127_SRF_0.22-3_T	BEZ_AIGAOSW_4_C8C37ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_127_DCM_0.22-3_T	BEZ_AIHAOSW_3_C8FB9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_127_DCM_0.22-3_T	BEZ_AIHAOSW_5_C8P5JACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_127_DCM_0.22-3_T	BEZ_AIHAOSW_6_C8P5JACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_127_DCM_0.22-3_T	BEZ_AIHAOSW_7_C8P5JACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_127_DCM_0.22-3_T	BEZ_AIHAOSW_8_C8P5JACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_128_SRF_0.22-3_T	BEZ_AIIAOSW_2_C8JE3ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_128_SRF_0.22-3_T	BEZ_AIIAOSW_4_C8C37ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_128_DCM_0.22-3_T	BEZ_AIKAOSW_1_C8C37ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_128_DCM_0.22-3_T	BEZ_AIKAOSW_3_C8JE3ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_SRF_0.22-3_T	BEZ_AILAOSW_2_C8FB9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_SRF_0.22-3_T	BEZ_AILAOSW_5_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_SRF_0.22-3_T	BEZ_AILAOSW_6_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_SRF_0.22-3_T	BEZ_AILAOSW_7_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_SRF_0.22-3_T	BEZ_AILAOSW_8_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_DCM_0.22-3_T	BEZ_AIMAOSW_1_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_DCM_0.22-3_T	BEZ_AIMAOSW_2_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_DCM_0.22-3_T	BEZ_AIMAOSW_3_C8FB9ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_DCM_0.22-3_T	BEZ_AIMAOSW_3_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_129_DCM_0.22-3_T	BEZ_AIMAOSW_4_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_SRF_0.22-3_T	BEZ_AINAOSW_1_C8P3BACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_SRF_0.22-3_T	BEZ_AINAOSW_2_C8P3BACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_SRF_0.22-3_T	BEZ_AINAOSW_4_C8FB9ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_SRF_0.22-3_T	BEZ_AINAOSW_4_C8P3BACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_SRF_0.22-3_T	BEZ_AINAOSW_5_C8P3BACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_SRF_0.22-3_T	BEZ_AINAOSW_6_C8P3BACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_SRF_0.22-3_T	BEZ_AINAOSW_7_C8P3BACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_DCM_0.22-3_T	BEZ_AIPAOSW_1_C8P3BACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_DCM_0.22-3_T	BEZ_AIPAOSW_2_C8P3BACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_DCM_0.22-3_T	BEZ_AIPAOSW_4_C8FB9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_DCM_0.22-3_T	BEZ_AIPAOSW_4_C8P3BACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_DCM_0.22-3_T	BEZ_AIPAOSW_5_C8P3BACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_DCM_0.22-3_T	BEZ_AIPAOSW_6_C8P3BACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_DCM_0.22-3_T	BEZ_AIPAOSW_7_C8P3BACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_MES_0.22-3_T	BEZ_AIQAOSW_1_C8P3BACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_MES_0.22-3_T	BEZ_AIQAOSW_2_C8P3BACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_MES_0.22-3_T	BEZ_AIQAOSW_4_C8FB9ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_MES_0.22-3_T	BEZ_AIQAOSW_4_C8P3BACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_MES_0.22-3_T	BEZ_AIQAOSW_5_C8P3BACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_MES_0.22-3_T	BEZ_AIQAOSW_6_C8P3BACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_131_MES_0.22-3_T	BEZ_AIQAOSW_7_C8P3BACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_1_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_2_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_3_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_4_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_5_C8FB9ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_5_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_6_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_7_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_SRF_0.22-3_T	BEZ_AIRAOSW_8_C8P57ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_DCM_0.22-3_T	BEZ_AISAOSW_1_C8P55ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_DCM_0.22-3_T	BEZ_AISAOSW_2_C8P55ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_DCM_0.22-3_T	BEZ_AISAOSW_3_C8FB9ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
