Representative 1	Representative 2	Co-expression Pearson r	Representative 2 type	Representative 2 annotation
OM-RGC.v2.020217391	OM-RGC.v2.032669327	0.866694666158296	GC	NA
OM-RGC.v2.032669327	OM-RGC.v2.020217391	0.866694666158296	GC	NA
OM-RGC.v2.000374943	OM-RGC.v2.001581441	0.866692809585278	GC	NA
OM-RGC.v2.001581441	OM-RGC.v2.000374943	0.866692809585278	GC	NA
OM-RGC.v2.005742230	OM-RGC.v2.033574729	0.866687791242702	GC	NA
OM-RGC.v2.033574729	OM-RGC.v2.005742230	0.866687791242702	GC	NA
OM-RGC.v2.001442031	OM-RGC.v2.031661751	0.866685110024337	GC	NA
OM-RGC.v2.031661751	OM-RGC.v2.001442031	0.866685110024337	GC	NA
OM-RGC.v2.025592677	OM-RGC.v2.019178930	0.8666818938699	GC	NA
OM-RGC.v2.002168745	OM-RGC.v2.035952057	0.866676073729059	GC	NA
OM-RGC.v2.039927122	OM-RGC.v2.001400735	0.866673733681387	GC	NA
OM-RGC.v2.028635012	OM-RGC.v2.004038140	0.86667293927721	GC	NA
OM-RGC.v2.037091998	OM-RGC.v2.008137212	0.866671815267731	GC	NA
OM-RGC.v2.000521040	OM-RGC.v2.032061608	0.866664582202906	GC	NA
OM-RGC.v2.000295787	OM-RGC.v2.000037969	0.866653328649633	GC	NA
OM-RGC.v2.030742607	OM-RGC.v2.002153390	0.866652374164134	GC	NA
OM-RGC.v2.002153390	OM-RGC.v2.030742607	0.866652374164134	GC	NA
OM-RGC.v2.045558718	OM-RGC.v2.014421425	0.866650862381246	GC	NA
OM-RGC.v2.033637128	OM-RGC.v2.002016048	0.866650855201899	GC	NA
OM-RGC.v2.000101488	OM-RGC.v2.000369324	0.866649287196418	GC	NA
OM-RGC.v2.000369324	OM-RGC.v2.000101488	0.866649287196418	GC	NA
OM-RGC.v2.002845467	OM-RGC.v2.016799581	0.866647443094465	GC	NA
OM-RGC.v2.016799581	OM-RGC.v2.002845467	0.866647443094465	GC	NA
OM-RGC.v2.016035000	OM-RGC.v2.009834974	0.866643198208377	GC	NA
OM-RGC.v2.014087725	OM-RGC.v2.002479056	0.866643133955497	GC	NA
OM-RGC.v2.008550346	OM-RGC.v2.026395120	0.866642791132293	GC	NA
OM-RGC.v2.026395120	OM-RGC.v2.008550346	0.866642791132293	GC	NA
OM-RGC.v2.011595243	OM-RGC.v2.033119636	0.866636836637331	GC	NA
OM-RGC.v2.002450433	OM-RGC.v2.000702617	0.866632397545602	GC	NA
OM-RGC.v2.019134393	OM-RGC.v2.031850275	0.866624504474804	GC	NA
OM-RGC.v2.020443464	OM-RGC.v2.004237827	0.86662147864196	GC	NA
OM-RGC.v2.029176197	OM-RGC.v2.004842621	0.866619358255777	GC	NA
OM-RGC.v2.004005570	OM-RGC.v2.037635003	0.866616136703931	GC	NA
OM-RGC.v2.021687158	OM-RGC.v2.029914489	0.866613147818169	GC	NA
OM-RGC.v2.029914489	OM-RGC.v2.021687158	0.866613147818169	GC	NA
OM-RGC.v2.000263071	OM-RGC.v2.000038721	0.866595045168318	GC	NA
OM-RGC.v2.007060470	OM-RGC.v2.009697440	0.866591311695031	GC	NA
OM-RGC.v2.038688825	OM-RGC.v2.001721596	0.866590920474292	GC	NA
OM-RGC.v2.033833767	OM-RGC.v2.027393640	0.866589894782646	GC	NA
OM-RGC.v2.016152404	OM-RGC.v2.006390221	0.866581787024131	GC	NA
OM-RGC.v2.033743247	OM-RGC.v2.037010727	0.866577627992471	GC	NA
OM-RGC.v2.000015166	OM-RGC.v2.000792359	0.86657424067804	GC	NA
OM-RGC.v2.000830181	OM-RGC.v2.002997661	0.866569244055343	GC	NA
OM-RGC.v2.033787603	OM-RGC.v2.026035735	0.866568253577981	GC	NA
OM-RGC.v2.042706980	OM-RGC.v2.004013359	0.866564614452484	GC	NA
OM-RGC.v2.040243538	OM-RGC.v2.001453833	0.866559650697106	GC	NA
OM-RGC.v2.006702591	OM-RGC.v2.005133570	0.866558585886555	GC	NA
OM-RGC.v2.014363629	OM-RGC.v2.003085250	0.866553800557631	GC	NA
OM-RGC.v2.010191112	OM-RGC.v2.014377241	0.866539921337357	GC	NA
OM-RGC.v2.043751394	OM-RGC.v2.032315571	0.866539543579523	GC	NA
OM-RGC.v2.015599617	OM-RGC.v2.011869707	0.866539035351116	GC	NA
OM-RGC.v2.006271913	OM-RGC.v2.000924944	0.866529262066647	GC	NA
OM-RGC.v2.033385802	OM-RGC.v2.042749085	0.866526854940099	GC	NA
OM-RGC.v2.000771755	OM-RGC.v2.030715615	0.866522254287235	GC	NA
OM-RGC.v2.030147755	OM-RGC.v2.036259481	0.866515783230488	GC	NA
OM-RGC.v2.003732060	OM-RGC.v2.010600420	0.866515354455365	GC	NA
OM-RGC.v2.010600420	OM-RGC.v2.003732060	0.866515354455365	GC	NA
OM-RGC.v2.008691008	OM-RGC.v2.001020227	0.866512545505909	GC	NA
OM-RGC.v2.002443841	OM-RGC.v2.005200179	0.866510576278812	GC	NA
OM-RGC.v2.005200179	OM-RGC.v2.002443841	0.866510576278812	GC	NA
OM-RGC.v2.001308662	OM-RGC.v2.035199617	0.866510126820903	GC	NA
OM-RGC.v2.043309552	OM-RGC.v2.002582638	0.866510015079929	GC	NA
OM-RGC.v2.002582638	OM-RGC.v2.043309552	0.866510015079929	GC	NA
OM-RGC.v2.015445006	OM-RGC.v2.015060739	0.866509935152344	GC	NA
OM-RGC.v2.006606266	OM-RGC.v2.011957742	0.866508368311268	GC	NA
OM-RGC.v2.011957742	OM-RGC.v2.006606266	0.866508368311268	GC	NA
OM-RGC.v2.041174173	OM-RGC.v2.000273816	0.866496893280198	GC	NA
OM-RGC.v2.008405457	OM-RGC.v2.001319814	0.866495464373546	GC	NA
OM-RGC.v2.039596368	OM-RGC.v2.037423576	0.866493223620833	GC	NA
OM-RGC.v2.037423576	OM-RGC.v2.039596368	0.866493223620833	GC	NA
OM-RGC.v2.035192861	OM-RGC.v2.037705850	0.866493026699163	GC	NA
OM-RGC.v2.005727349	OM-RGC.v2.017834490	0.866491666106334	GC	NA
OM-RGC.v2.017834490	OM-RGC.v2.005727349	0.866491666106334	GC	NA
OM-RGC.v2.033660056	OM-RGC.v2.001317498	0.86648972209924	GC	NA
OM-RGC.v2.001317498	OM-RGC.v2.033660056	0.86648972209924	GC	NA
OM-RGC.v2.017502907	OM-RGC.v2.004351482	0.866486989941254	GC	NA
OM-RGC.v2.008202150	OM-RGC.v2.012190312	0.86648527644229	GC	NA
OM-RGC.v2.037542965	OM-RGC.v2.009028167	0.866481512292812	GC	NA
OM-RGC.v2.010241043	OM-RGC.v2.028716546	0.86647505245327	GC	NA
OM-RGC.v2.039643959	OM-RGC.v2.044396964	0.866472625186231	GC	NA
OM-RGC.v2.003060399	OM-RGC.v2.013728170	0.866472228273908	GC	NA
OM-RGC.v2.013728170	OM-RGC.v2.003060399	0.866472228273908	GC	NA
OM-RGC.v2.020059175	OM-RGC.v2.027697571	0.866466937065477	GC	NA
OM-RGC.v2.030134012	OM-RGC.v2.022173438	0.866463308560351	GC	NA
OM-RGC.v2.022173438	OM-RGC.v2.030134012	0.866463308560351	GC	NA
OM-RGC.v2.003895250	OM-RGC.v2.001141650	0.866461926801828	GC	NA
OM-RGC.v2.036961621	OM-RGC.v2.037021832	0.866460721568787	GC	NA
OM-RGC.v2.039365496	0YQ2U	0.866455582326146	OG	NA
OM-RGC.v2.000058567	OM-RGC.v2.000325625	0.866454705698743	GC	NA
OM-RGC.v2.029797834	OM-RGC.v2.003147078	0.866450013486081	GC	NA
OM-RGC.v2.003147078	OM-RGC.v2.029797834	0.866450013486081	GC	NA
OM-RGC.v2.026331914	OM-RGC.v2.000321904	0.866437748606668	GC	NA
OM-RGC.v2.014727247	OM-RGC.v2.035857314	0.86643732420654	GC	NA
OM-RGC.v2.035857314	OM-RGC.v2.014727247	0.86643732420654	GC	NA
OM-RGC.v2.035205396	OM-RGC.v2.000473027	0.86643695428866	GC	NA
OM-RGC.v2.001683679	0ZUIW	0.866435131352054	OG	NA
OM-RGC.v2.038072814	OM-RGC.v2.011887720	0.866427864433211	GC	NA
OM-RGC.v2.021505552	OM-RGC.v2.010354010	0.866424765627874	GC	NA
OM-RGC.v2.000199982	OM-RGC.v2.000018303	0.866424511161323	GC	NA
OM-RGC.v2.000913839	OM-RGC.v2.000561025	0.866422024084024	GC	NA
OM-RGC.v2.037299569	OM-RGC.v2.002094430	0.866421472555187	GC	NA
OM-RGC.v2.010245177	OM-RGC.v2.000812325	0.866416963253348	GC	NA
OM-RGC.v2.001153875	OM-RGC.v2.004495752	0.866404348509668	GC	NA
OM-RGC.v2.011182316	OM-RGC.v2.006025707	0.866402970293513	GC	NA
OM-RGC.v2.006025707	OM-RGC.v2.011182316	0.866402970293513	GC	NA
OM-RGC.v2.030186461	OM-RGC.v2.001480424	0.866400511706659	GC	NA
OM-RGC.v2.002561734	OM-RGC.v2.011217880	0.866398655224981	GC	NA
OM-RGC.v2.030301570	OM-RGC.v2.028547084	0.866396253650306	GC	NA
OM-RGC.v2.028547084	OM-RGC.v2.030301570	0.866396253650306	GC	NA
OM-RGC.v2.042207622	OM-RGC.v2.024223248	0.866391070477282	GC	NA
OM-RGC.v2.037451945	OM-RGC.v2.011572711	0.866390298483219	GC	NA
OM-RGC.v2.043050686	OM-RGC.v2.001999136	0.866369726616643	GC	NA
OM-RGC.v2.015671879	OM-RGC.v2.005177591	0.86636851858274	GC	NA
OM-RGC.v2.036474861	OM-RGC.v2.031525018	0.866367785793849	GC	NA
OM-RGC.v2.044183380	OM-RGC.v2.038193330	0.866360275690134	GC	NA
OM-RGC.v2.022163231	OM-RGC.v2.036150305	0.866357487719457	GC	NA
OM-RGC.v2.003100439	OM-RGC.v2.001430308	0.866356708236597	GC	NA
OM-RGC.v2.001430308	OM-RGC.v2.003100439	0.866356708236597	GC	NA
OM-RGC.v2.028517929	OM-RGC.v2.011887720	0.866354720010118	GC	NA
OM-RGC.v2.001571158	OM-RGC.v2.003599898	0.866353424439144	GC	NA
OM-RGC.v2.032622971	OM-RGC.v2.038904648	0.86635309334149	GC	NA
OM-RGC.v2.038531705	110V4	0.86634406520573	OG	NA
OM-RGC.v2.009267826	OM-RGC.v2.000701414	0.866343211261505	GC	NA
OM-RGC.v2.000040895	OM-RGC.v2.039020118	0.866330874653139	GC	NA
OM-RGC.v2.007487303	OM-RGC.v2.003070674	0.866328996667412	GC	NA
OM-RGC.v2.002524130	OM-RGC.v2.010765709	0.866324196947655	GC	NA
OM-RGC.v2.010765709	OM-RGC.v2.002524130	0.866324196947655	GC	NA
OM-RGC.v2.012827126	OM-RGC.v2.005354232	0.866308710779659	GC	NA
OM-RGC.v2.002324897	OM-RGC.v2.009989419	0.866307500188966	GC	NA
OM-RGC.v2.001127157	OM-RGC.v2.020255118	0.866297808910037	GC	NA
OM-RGC.v2.001064133	OM-RGC.v2.004596215	0.866292438661016	GC	NA
OM-RGC.v2.024039754	OM-RGC.v2.001942492	0.86628765562199	GC	NA
OM-RGC.v2.028617818	OM-RGC.v2.000115470	0.866284523484503	GC	NA
OM-RGC.v2.027686565	OM-RGC.v2.016325410	0.866282876539548	GC	NA
OM-RGC.v2.016502545	OM-RGC.v2.000407000	0.866281852872201	GC	NA
OM-RGC.v2.004434899	OM-RGC.v2.011028590	0.866276626823409	GC	NA
OM-RGC.v2.001224199	OM-RGC.v2.038393772	0.866276178269018	GC	NA
OM-RGC.v2.007253984	OM-RGC.v2.042537314	0.866264606462722	GC	NA
OM-RGC.v2.042537314	OM-RGC.v2.007253984	0.866264606462722	GC	NA
OM-RGC.v2.000377134	OM-RGC.v2.000259744	0.8662538972738	GC	NA
OM-RGC.v2.010623918	OM-RGC.v2.031628900	0.866248552733283	GC	NA
OM-RGC.v2.022842502	OM-RGC.v2.031065289	0.866247511738825	GC	NA
OM-RGC.v2.009404030	OM-RGC.v2.009986215	0.866246279371617	GC	NA
OM-RGC.v2.029341178	OM-RGC.v2.034642252	0.866243044032796	GC	NA
OM-RGC.v2.034642252	OM-RGC.v2.029341178	0.866243044032796	GC	NA
OM-RGC.v2.000545653	OM-RGC.v2.005757995	0.866236827474157	GC	NA
OM-RGC.v2.000006481	OM-RGC.v2.010584299	0.866234190199315	GC	NA
OM-RGC.v2.010584299	OM-RGC.v2.000006481	0.866234190199315	GC	NA
OM-RGC.v2.033740525	OM-RGC.v2.027161055	0.866231085675541	GC	NA
OM-RGC.v2.015018066	OM-RGC.v2.012589699	0.866230479897364	GC	NA
OM-RGC.v2.001194301	OM-RGC.v2.014522240	0.866225667154203	GC	NA
OM-RGC.v2.041152750	OM-RGC.v2.031959508	0.866223724260843	GC	NA
OM-RGC.v2.031959508	OM-RGC.v2.041152750	0.866223724260843	GC	NA
OM-RGC.v2.000331363	OM-RGC.v2.000382685	0.866218532135	GC	NA
OM-RGC.v2.040398713	OM-RGC.v2.015394278	0.866215381724418	GC	NA
OM-RGC.v2.004775987	OM-RGC.v2.000145526	0.866211676671642	GC	NA
OM-RGC.v2.034323239	OM-RGC.v2.008058186	0.866209918501149	GC	NA
OM-RGC.v2.043560035	OM-RGC.v2.026077242	0.866205465696978	GC	NA
OM-RGC.v2.005960166	OM-RGC.v2.000012551	0.866203513195613	GC	NA
OM-RGC.v2.000012551	OM-RGC.v2.005960166	0.866203513195613	GC	NA
OM-RGC.v2.010955475	OM-RGC.v2.012339086	0.866199627951206	GC	NA
OM-RGC.v2.039270296	OM-RGC.v2.036767234	0.866198958647175	GC	NA
OM-RGC.v2.000679069	OM-RGC.v2.032384278	0.866198914363005	GC	NA
OM-RGC.v2.035656980	OM-RGC.v2.000571249	0.866197558451107	GC	NA
OM-RGC.v2.007812016	OM-RGC.v2.038851641	0.866191870736606	GC	NA
OM-RGC.v2.001191649	OM-RGC.v2.029638787	0.866189913512708	GC	NA
OM-RGC.v2.018568071	OM-RGC.v2.000677172	0.866186734022636	GC	NA
OM-RGC.v2.006102110	OM-RGC.v2.038196971	0.866184531083881	GC	NA
OM-RGC.v2.019333131	OM-RGC.v2.004192010	0.866179086913876	GC	NA
OM-RGC.v2.000623855	OM-RGC.v2.000025437	0.86617587962907	GC	NA
OM-RGC.v2.005993843	OM-RGC.v2.012583868	0.86617507860624	GC	NA
OM-RGC.v2.020503744	OM-RGC.v2.010805952	0.866169522486983	GC	NA
OM-RGC.v2.040569261	0Y5G8	0.866168348346074	OG	NA
OM-RGC.v2.001356300	OM-RGC.v2.005216409	0.866168287322841	GC	NA
OM-RGC.v2.001894226	OM-RGC.v2.036026530	0.866167278531964	GC	NA
OM-RGC.v2.002738894	OM-RGC.v2.000201991	0.866167130946794	GC	NA
OM-RGC.v2.002061073	OM-RGC.v2.000104462	0.866166996337445	GC	NA
OM-RGC.v2.024797199	OM-RGC.v2.031183346	0.866164591210228	GC	NA
OM-RGC.v2.031183346	OM-RGC.v2.024797199	0.866164591210228	GC	NA
OM-RGC.v2.034532752	0Y629	0.866163357547097	OG	NA
OM-RGC.v2.042748714	OM-RGC.v2.022959094	0.866163119304546	GC	NA
OM-RGC.v2.024368227	OM-RGC.v2.012172063	0.866157603481584	GC	NA
OM-RGC.v2.037994981	OM-RGC.v2.021972817	0.866152014490253	GC	NA
OM-RGC.v2.036128741	OM-RGC.v2.032466971	0.86614669532745	GC	NA
OM-RGC.v2.000832994	OM-RGC.v2.002511763	0.866141737707722	GC	NA
OM-RGC.v2.041729688	OM-RGC.v2.001252085	0.866140646916527	GC	NA
OM-RGC.v2.004370189	OM-RGC.v2.000279040	0.866136843997237	GC	NA
OM-RGC.v2.000279040	OM-RGC.v2.004370189	0.866136843997237	GC	NA
OM-RGC.v2.023352023	OM-RGC.v2.036987131	0.866132837688329	GC	NA
OM-RGC.v2.007511724	OM-RGC.v2.001906817	0.866129621118094	GC	NA
OM-RGC.v2.007100758	0Z2RC	0.866129096657946	OG	PbH1
OM-RGC.v2.041331981	OM-RGC.v2.035858985	0.866128793455512	GC	NA
OM-RGC.v2.006477747	OM-RGC.v2.005306915	0.866116806945566	GC	NA
OM-RGC.v2.005306915	OM-RGC.v2.006477747	0.866116806945566	GC	NA
OM-RGC.v2.001850602	OM-RGC.v2.000122827	0.866116530226288	GC	NA
OM-RGC.v2.009970798	OM-RGC.v2.002094430	0.866114256588155	GC	NA
OM-RGC.v2.005640593	OM-RGC.v2.010269375	0.866112118961152	GC	NA
OM-RGC.v2.001653512	0Y9BV	0.866108804194064	OG	expressed protein
OM-RGC.v2.007732188	OM-RGC.v2.021479931	0.866097942442998	GC	NA
OM-RGC.v2.000639816	OM-RGC.v2.000305505	0.866094358316698	GC	NA
OM-RGC.v2.012574805	OM-RGC.v2.012248333	0.866094127376292	GC	NA
OM-RGC.v2.001311517	OM-RGC.v2.001469231	0.866088020312789	GC	NA
OM-RGC.v2.017697363	OM-RGC.v2.002745670	0.866087758496969	GC	NA
OM-RGC.v2.006323988	OM-RGC.v2.003355666	0.866085413543377	GC	NA
OM-RGC.v2.013695575	OM-RGC.v2.039690674	0.866078289075778	GC	NA
OM-RGC.v2.027115677	OM-RGC.v2.004273404	0.866065974632637	GC	NA
OM-RGC.v2.004028289	OM-RGC.v2.001417674	0.866059948017542	GC	NA
OM-RGC.v2.001874893	OM-RGC.v2.016871032	0.866058606479708	GC	NA
OM-RGC.v2.037542636	OM-RGC.v2.032133922	0.866056501488024	GC	NA
OM-RGC.v2.017656196	OM-RGC.v2.043731126	0.866051239589991	GC	NA
OM-RGC.v2.036728778	OM-RGC.v2.032495675	0.866048123649337	GC	NA
OM-RGC.v2.025269436	OM-RGC.v2.004866548	0.866034915833987	GC	NA
OM-RGC.v2.000722910	OM-RGC.v2.000641137	0.866033587665394	GC	NA
OM-RGC.v2.000641137	OM-RGC.v2.000722910	0.866033587665394	GC	NA
OM-RGC.v2.041920218	OM-RGC.v2.036674984	0.866029236373077	GC	NA
OM-RGC.v2.036674984	OM-RGC.v2.041920218	0.866029236373077	GC	NA
OM-RGC.v2.025086201	OM-RGC.v2.037688250	0.866023337856817	GC	NA
OM-RGC.v2.007168938	OM-RGC.v2.000249277	0.866022015716524	GC	NA
OM-RGC.v2.000068668	OM-RGC.v2.000845604	0.866013660230102	GC	NA
OM-RGC.v2.000845604	OM-RGC.v2.000068668	0.866013660230102	GC	NA
OM-RGC.v2.012253308	OM-RGC.v2.001494951	0.866012108559504	GC	NA
OM-RGC.v2.031829744	OM-RGC.v2.024131830	0.866010663400854	GC	NA
OM-RGC.v2.024131830	OM-RGC.v2.031829744	0.866010663400854	GC	NA
OM-RGC.v2.012731309	OM-RGC.v2.003826449	0.866004487609138	GC	NA
OM-RGC.v2.025379344	OM-RGC.v2.000614241	0.866001764756661	GC	NA
OM-RGC.v2.013346163	OM-RGC.v2.004345992	0.865999550967509	GC	NA
OM-RGC.v2.033414144	OM-RGC.v2.000026648	0.865996417551357	GC	NA
OM-RGC.v2.030699334	OM-RGC.v2.001265045	0.865991946377283	GC	NA
OM-RGC.v2.008126555	OM-RGC.v2.030322423	0.865990524533252	GC	NA
OM-RGC.v2.000488931	OM-RGC.v2.003194387	0.865985339754652	GC	NA
OM-RGC.v2.000020063	OM-RGC.v2.000552388	0.865980509802111	GC	NA
OM-RGC.v2.000552388	OM-RGC.v2.000020063	0.865980509802111	GC	NA
OM-RGC.v2.018083987	OM-RGC.v2.007218959	0.865979964279098	GC	NA
OM-RGC.v2.007218959	OM-RGC.v2.018083987	0.865979964279098	GC	NA
OM-RGC.v2.012494875	OM-RGC.v2.040675636	0.865977402480634	GC	NA
OM-RGC.v2.040675636	OM-RGC.v2.012494875	0.865977402480634	GC	NA
OM-RGC.v2.016297092	OM-RGC.v2.011422265	0.865967795307394	GC	NA
OM-RGC.v2.041013320	OM-RGC.v2.041641082	0.865963659380462	GC	NA
OM-RGC.v2.002380618	OM-RGC.v2.000024229	0.865961994652895	GC	NA
OM-RGC.v2.038387882	OM-RGC.v2.039894983	0.865957479021813	GC	NA
OM-RGC.v2.002269730	OM-RGC.v2.005680808	0.86595355661039	GC	NA
OM-RGC.v2.037873815	OM-RGC.v2.002328996	0.865952696177736	GC	NA
OM-RGC.v2.045486838	OM-RGC.v2.035487524	0.865949608572523	GC	NA
OM-RGC.v2.009570048	OM-RGC.v2.029918440	0.865943843566871	GC	NA
OM-RGC.v2.027267267	OM-RGC.v2.033693876	0.865934503609538	GC	NA
OM-RGC.v2.024693838	OM-RGC.v2.043323839	0.865930378226892	GC	NA
OM-RGC.v2.023782619	OM-RGC.v2.004393264	0.865930271867275	GC	NA
OM-RGC.v2.043307436	OM-RGC.v2.038229928	0.865930089476573	GC	NA
OM-RGC.v2.028043409	OM-RGC.v2.000321882	0.865927631474932	GC	NA
OM-RGC.v2.029929869	OM-RGC.v2.036105069	0.865927560882813	GC	NA
OM-RGC.v2.001136683	OM-RGC.v2.002089331	0.86592619115995	GC	NA
OM-RGC.v2.006821122	OM-RGC.v2.025268273	0.865925894232246	GC	NA
OM-RGC.v2.025268273	OM-RGC.v2.006821122	0.865925894232246	GC	NA
OM-RGC.v2.036908580	OM-RGC.v2.039525930	0.865923259398674	GC	NA
OM-RGC.v2.006740289	OM-RGC.v2.040778075	0.865922214083098	GC	NA
OM-RGC.v2.000576986	OM-RGC.v2.001408540	0.865915041057877	GC	NA
OM-RGC.v2.008387292	OM-RGC.v2.037267747	0.865913168809784	GC	NA
OM-RGC.v2.023975134	OM-RGC.v2.006888372	0.865912144784359	GC	NA
OM-RGC.v2.006888372	OM-RGC.v2.023975134	0.865912144784359	GC	NA
OM-RGC.v2.034067587	OM-RGC.v2.035546672	0.865904787943456	GC	NA
OM-RGC.v2.035546672	OM-RGC.v2.034067587	0.865904787943456	GC	NA
OM-RGC.v2.041000205	OM-RGC.v2.038320945	0.865892519919037	GC	NA
OM-RGC.v2.035316425	OM-RGC.v2.036629778	0.865886464988496	GC	NA
OM-RGC.v2.036629778	OM-RGC.v2.035316425	0.865886464988496	GC	NA
OM-RGC.v2.001176354	OM-RGC.v2.000318299	0.865884035347048	GC	NA
OM-RGC.v2.000043629	OM-RGC.v2.025928966	0.865880168719898	GC	NA
OM-RGC.v2.034590059	OM-RGC.v2.035229828	0.865879664778054	GC	NA
OM-RGC.v2.027746753	OM-RGC.v2.004596215	0.86587633540093	GC	NA
OM-RGC.v2.041591961	OM-RGC.v2.001400735	0.865875862909808	GC	NA
OM-RGC.v2.016233600	OM-RGC.v2.014550606	0.865875751737225	GC	NA
OM-RGC.v2.000773789	OM-RGC.v2.009967013	0.865872859896964	GC	NA
OM-RGC.v2.000761319	OM-RGC.v2.034196533	0.865869493829898	GC	NA
OM-RGC.v2.001703685	OM-RGC.v2.012134925	0.865864214931341	GC	NA
OM-RGC.v2.012134925	OM-RGC.v2.001703685	0.865864214931341	GC	NA
OM-RGC.v2.000036609	OM-RGC.v2.000070021	0.865851466693957	GC	NA
OM-RGC.v2.001754758	OM-RGC.v2.000333998	0.865848432704967	GC	NA
OM-RGC.v2.000333998	OM-RGC.v2.001754758	0.865848432704967	GC	NA
OM-RGC.v2.009008466	OM-RGC.v2.006544154	0.865846509156709	GC	NA
OM-RGC.v2.044683293	OM-RGC.v2.001408540	0.865840808839535	GC	NA
OM-RGC.v2.002072420	OM-RGC.v2.002917242	0.865840420002939	GC	NA
OM-RGC.v2.002366304	OM-RGC.v2.001017925	0.865837660991154	GC	NA
OM-RGC.v2.000226427	OM-RGC.v2.024507680	0.865837599936738	GC	NA
OM-RGC.v2.024507680	OM-RGC.v2.000226427	0.865837599936738	GC	NA
OM-RGC.v2.038965438	11TC9	0.865833459117811	OG	Major Facilitator Superfamily
OM-RGC.v2.009791846	OM-RGC.v2.038950738	0.865832421370389	GC	NA
OM-RGC.v2.038950738	OM-RGC.v2.009791846	0.865832421370389	GC	NA
OM-RGC.v2.002529613	OM-RGC.v2.016918034	0.865831552807312	GC	NA
OM-RGC.v2.002720783	OM-RGC.v2.039543724	0.865825433602747	GC	NA
OM-RGC.v2.037612379	OM-RGC.v2.035549419	0.865818199138932	GC	NA
OM-RGC.v2.003523569	OM-RGC.v2.032967505	0.865817338985463	GC	NA
OM-RGC.v2.003196896	OM-RGC.v2.006646689	0.865817048216213	GC	NA
OM-RGC.v2.006646689	OM-RGC.v2.003196896	0.865817048216213	GC	NA
OM-RGC.v2.034773244	OM-RGC.v2.038070660	0.865814764608604	GC	NA
OM-RGC.v2.026225974	OM-RGC.v2.000843052	0.865809618756397	GC	NA
OM-RGC.v2.008262822	OM-RGC.v2.007455901	0.86580813354159	GC	NA
OM-RGC.v2.005138928	OM-RGC.v2.004679018	0.865805230281335	GC	NA
OM-RGC.v2.000725722	OM-RGC.v2.011013194	0.865804804241272	GC	NA
OM-RGC.v2.027982640	OM-RGC.v2.010044767	0.865804512313535	GC	NA
OM-RGC.v2.010044767	OM-RGC.v2.027982640	0.865804512313535	GC	NA
OM-RGC.v2.038506439	OM-RGC.v2.039268073	0.865802189145248	GC	NA
OM-RGC.v2.039268073	OM-RGC.v2.038506439	0.865802189145248	GC	NA
OM-RGC.v2.026721738	OM-RGC.v2.019216115	0.865799321504891	GC	NA
OM-RGC.v2.000101144	OM-RGC.v2.000620784	0.865792392641633	GC	NA
OM-RGC.v2.034869394	OM-RGC.v2.027671372	0.86578418525745	GC	NA
OM-RGC.v2.018339764	OM-RGC.v2.012931887	0.86578228262982	GC	NA
OM-RGC.v2.028453792	OM-RGC.v2.020407835	0.865781180914487	GC	NA
OM-RGC.v2.001171846	OM-RGC.v2.035549419	0.865773494127855	GC	NA
OM-RGC.v2.001451460	OM-RGC.v2.015629938	0.86577035575309	GC	NA
OM-RGC.v2.022751045	12CEV	0.865767582972207	OG	NA
OM-RGC.v2.002482070	OM-RGC.v2.039700791	0.865754735530502	GC	NA
OM-RGC.v2.005707810	OM-RGC.v2.001650242	0.865751606845452	GC	NA
OM-RGC.v2.008000697	OM-RGC.v2.020560505	0.865750655313429	GC	NA
OM-RGC.v2.036294333	OM-RGC.v2.000029336	0.865750598574042	GC	NA
OM-RGC.v2.018432589	OM-RGC.v2.000736531	0.865735271254305	GC	NA
OM-RGC.v2.008294867	OM-RGC.v2.008949900	0.865734985095052	GC	NA
OM-RGC.v2.003225933	OM-RGC.v2.030717475	0.865731288951382	GC	NA
OM-RGC.v2.035907732	OM-RGC.v2.009143395	0.865725367976865	GC	NA
OM-RGC.v2.040411732	OM-RGC.v2.039795109	0.865725046039023	GC	NA
OM-RGC.v2.004630376	0YFUV	0.865723455924877	OG	NA
OM-RGC.v2.037227152	OM-RGC.v2.038017132	0.865719660389719	GC	NA
OM-RGC.v2.002689906	OM-RGC.v2.040624145	0.865716558892935	GC	NA
OM-RGC.v2.030315406	OM-RGC.v2.032827184	0.865715308542146	GC	NA
OM-RGC.v2.032558426	OM-RGC.v2.018702309	0.865713985519252	GC	NA
OM-RGC.v2.007837409	OM-RGC.v2.001969421	0.865708257618072	GC	NA
OM-RGC.v2.019557709	OM-RGC.v2.009838776	0.865706889806678	GC	NA
OM-RGC.v2.030429242	OM-RGC.v2.009505278	0.865703816501651	GC	NA
OM-RGC.v2.004187618	OM-RGC.v2.006592511	0.865703223158056	GC	NA
OM-RGC.v2.013960235	OM-RGC.v2.017677363	0.865700860850077	GC	NA
OM-RGC.v2.007389125	OM-RGC.v2.038558630	0.865699854448839	GC	NA
OM-RGC.v2.040227394	OM-RGC.v2.014644844	0.865699552895734	GC	NA
OM-RGC.v2.041748746	OM-RGC.v2.029887972	0.865699160787754	GC	NA
OM-RGC.v2.029887972	OM-RGC.v2.041748746	0.865699160787754	GC	NA
OM-RGC.v2.014677209	OM-RGC.v2.018412431	0.865698994864202	GC	NA
